id,handle,titulo,sku,familia,marca_titulo,compat_proveedor,diametro,anchura,pcd,et,buje,acabado,peso_valor,peso_unidad,precio,compare_at,coste,stock,politica_inv,inv_seguido,requiere_envio,variantes,imagenes,img_ancho,img_alto,img_url,img_alt,colecciones,tags,metafields,seo_title,seo_desc,estado,canales,creado,calidad_ficha,problemas
10898635096397,oyl260416235-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416235,OYL260416235,wheel-design-066,bmw,BMW 5系7系,18,8.5,5x120,30,72.56,MB,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_d95c5aa0-e478-47e2-ae2f-fcca7015156a.jpg,"Juego de llantas 18X8.5 BMW, referencia OYL260416235",llantas-18-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.5, 5X120, ET +30, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:12Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635129165,oyl260416236-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416236,OYL260416236,wheel-design-066,bmw,BMW 5系7系,18,8.5,5x112,30,66.5,MB,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_53cfdc7d-0f8a-4dff-9be1-820a853115bf.jpg,"Juego de llantas 18X8.5 BMW, referencia OYL260416236",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.5, 5X112, ET +30, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:13Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635161933,oyl260416237-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416237,OYL260416237,wheel-design-066,bmw,BMW 5系7系,19,8.5,5x120,25,72.56,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_17972dac-0f46-40d1-80b9-dea6e46ca2f1.jpg,"Juego de llantas 19X8.5 BMW, referencia OYL260416237",llantas-19-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-25|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X8.5, 5X120, ET +25, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:13Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635194701,oyl260416238-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416238,OYL260416238,wheel-design-066,bmw,BMW 5系7系,19,9.5,5x120,35,72.56,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_6477d2d8-fc5b-412d-b186-24b3504afbe5.jpg,Juego de 4 llantas 19 pulgadas BMW – OYL260416238,llantas-19-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-35|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X9.5, 5X120, ET +35, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:14Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635260237,oyl260416239-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416239,OYL260416239,wheel-design-066,bmw,BMW 5系7系,19,8.5,5x112,30,66.5,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_c257ee0b-fbf1-4d98-8991-6263fbeac8c1.jpg,"Juego de llantas 19X8.5 BMW, referencia OYL260416239",llantas-19-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-30|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +30, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:15Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635293005,oyl260416240-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416240,OYL260416240,wheel-design-066,bmw,BMW 5系7系,19,9.5,5x112,35,66.5,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_bb36a1c0-9bbd-4dee-8ab7-818958386c67.jpg,"Juego de llantas 19X9.5 BMW, referencia OYL260416240",llantas-19-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-35|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X9.5, 5X112, ET +35, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:15Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635325773,oyl260416241-19-bmw,Juego de 4 llantas 19 pulgadas BMW – OYL260416241,OYL260416241,wheel-design-066,bmw,BMW 5系7系,19,9.5,5x112,35,66.5,MG,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_1bb9a15c-2bff-4869-a762-4e8703bd6101.jpg,"Juego de llantas 19X9.5 BMW, referencia OYL260416241",llantas-19-pulgadas|llantas-bmw,5x112|bmw|color-mg|et-35|llantas|llantas-19,11,"Llantas 19"" BMW | Juego de 4","Juego de 4 llantas 19X9.5, 5X112, ET +35, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:16Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635358541,oyl260416242-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416242,OYL260416242,wheel-design-066,bmw,BMW 5系7系,20,9.5,5x120,35,72.56,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_343b0be1-00e1-4f0e-b81b-46b11e6a0f53.jpg,"Juego de llantas 20X9.5 BMW, referencia OYL260416242",llantas-20-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-35|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X9.5, 5X120, ET +35, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:16Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635424077,oyl260416243-20-bmw,Juego de 4 llantas 20 pulgadas BMW – OYL260416243,OYL260416243,wheel-design-066,bmw,BMW 5系7系,20,8.5,5x112,30,66.5,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,229,197,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-066_e4212073-0a4d-4815-9dde-b9e09dd8ee8a.jpg,"Juego de llantas 20X8.5 BMW, referencia OYL260416243",llantas-20-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-30|llantas|llantas-20,11,"Llantas 20"" BMW | Juego de 4","Juego de 4 llantas 20X8.5, 5X112, ET +30, compatible de forma orientativa con BMW 5系7系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:17Z,60,"imagen 229x197 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635456845,oyl260416244-18-mercedes-benz,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416244,OYL260416244,wheel-design-067,mercedes-benz,BENZ C级,18,8.0,5x112,40,66.5,MB,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,198,144,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-067_504031e3-ea45-46e8-8c66-a3d82708837b.jpg,"Juego de llantas 18X8.0 Mercedes-Benz, referencia OYL260416244",llantas-18-pulgadas|llantas-mercedes-benz,5x112|color-mb|et-40|llantas|llantas-18|mercedes-benz,11,"Llantas 18"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +40, compatible de forma orientativa con BENZ C级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:18Z,60,"imagen 198x144 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635489613,oyl260416245-18-mercedes-benz,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416245,OYL260416245,wheel-design-067,mercedes-benz,BENZ C级,18,8.0,5x114.3,38,73.1,MB,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,198,144,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-067_acbb22ce-62d0-4c1f-8f84-2de420106e6a.jpg,"Juego de llantas 18X8.0 Mercedes-Benz, referencia OYL260416245",llantas-18-pulgadas|llantas-mercedes-benz,5x114.3|color-mb|et-38|llantas|llantas-18|mercedes-benz,11,"Llantas 18"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 18X8.0, 5X114.3, ET +38, compatible de forma orientativa con BENZ C级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:18Z,60,"imagen 198x144 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635522381,oyl260416246-18-mercedes-benz,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416246,OYL260416246,wheel-design-067,mercedes-benz,BENZ C级,18,8.0,5x114.3,38,73.1,MB,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,198,144,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-067_60fb5f95-60ed-4bb2-9faa-651d0b118cad.jpg,Juego de 4 llantas 18 pulgadas Mercedes-Benz – OYL260416246,llantas-18-pulgadas|llantas-mercedes-benz,5x114.3|color-mb|et-38|llantas|llantas-18|mercedes-benz,11,"Llantas 18"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 18X8.0, 5X114.3, ET +38, compatible de forma orientativa con BENZ C级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:19Z,60,"imagen 198x144 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635555149,oyl260416247-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416247,OYL260416247,wheel-design-068,bmw,BMW X7,22,10.5,5x112,38,66.5,MB,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,188,199,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-068_7d89147e-cc4b-44f3-aefb-d57424fe6185.jpg,Juego de 4 llantas 22 pulgadas BMW – OYL260416247,llantas-22-pulgadas|llantas-bmw,5x112|bmw|color-mb|et-38|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X10.5, 5X112, ET +38, compatible de forma orientativa con BMW X7. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:19Z,75,"imagen 188x199 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635620685,oyl260416248-22-bmw,Juego de 4 llantas 22 pulgadas BMW – OYL260416248,OYL260416248,wheel-design-068,bmw,BMW X7,22,10.5,5x120,38,74.1,MB,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,188,199,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-068_3fdec8c7-3565-4d63-ad19-5ca18ea622c3.jpg,"Juego de llantas 22X10.5 BMW, referencia OYL260416248",llantas-22-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-38|llantas|llantas-22,11,"Llantas 22"" BMW | Juego de 4","Juego de 4 llantas 22X10.5, 5X120, ET +38, compatible de forma orientativa con BMW X7. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:20Z,75,"imagen 188x199 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635653453,oyl260416249-19-mercedes-benz,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416249,OYL260416249,wheel-design-069,mercedes-benz,BENZ E级,19,8.5,5x112,36,66.5,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,236,183,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-069_02f4aa7b-4c5e-4bec-8dd2-905593634673.jpg,"Juego de llantas 19X8.5 Mercedes-Benz, referencia OYL260416249",llantas-19-pulgadas|llantas-mercedes-benz,5x112|color-mb|et-36|llantas|llantas-19|mercedes-benz,11,"Llantas 19"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +36, compatible de forma orientativa con BENZ E级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:21Z,60,"imagen 236x183 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635751757,oyl260416250-19-mercedes-benz,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416250,OYL260416250,wheel-design-069,mercedes-benz,BENZ E级,19,9.5,5x112,45,66.5,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,236,183,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-069_7eb91fe2-ff24-435f-92fb-1ea701255701.jpg,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416250,llantas-19-pulgadas|llantas-mercedes-benz,5x112|color-mb|et-45|llantas|llantas-19|mercedes-benz,11,"Llantas 19"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 19X9.5, 5X112, ET +45, compatible de forma orientativa con BENZ E级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:22Z,60,"imagen 236x183 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635817293,oyl260416251-20-mercedes-benz,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416251,OYL260416251,wheel-design-069,mercedes-benz,BENZ E级,20,8.5,5x112,36,66.5,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,236,183,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-069_3f0f7fdc-25f1-4e9d-a056-ea6b7ee86258.jpg,"Juego de llantas 20X8.5 Mercedes-Benz, referencia OYL260416251",llantas-20-pulgadas|llantas-mercedes-benz,5x112|color-mb|et-36|llantas|llantas-20|mercedes-benz,11,"Llantas 20"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 20X8.5, 5X112, ET +36, compatible de forma orientativa con BENZ E级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:22Z,60,"imagen 236x183 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635850061,oyl260416252-20-mercedes-benz,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416252,OYL260416252,wheel-design-069,mercedes-benz,BENZ E级,20,9.5,5x112,43,66.5,MB,52.0,KILOGRAMS,999.00,,,0,CONTINUE,False,True,1,1,236,183,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-069_d40bfac2-5fe0-4a17-b44e-931d0aa13550.jpg,"Juego de llantas 20X9.5 Mercedes-Benz, referencia OYL260416252",llantas-20-pulgadas|llantas-mercedes-benz,5x112|color-mb|et-43|llantas|llantas-20|mercedes-benz,11,"Llantas 20"" Mercedes-Benz | Juego de 4","Juego de 4 llantas 20X9.5, 5X112, ET +43, compatible de forma orientativa con BENZ E级. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:23Z,60,"imagen 236x183 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635915597,oyl260416253-17-bmw,Juego de 4 llantas 17 pulgadas BMW – OYL260416253,OYL260416253,wheel-design-070,bmw,BMW M4 鸟巢,17,8.0,5x120,25,72.6,MB,40.0,KILOGRAMS,699.00,,,0,CONTINUE,False,True,1,1,159,148,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-070_c7ead102-11a8-40e8-859f-16cc75b5572e.jpg,"Juego de llantas 17X8.0 BMW, referencia OYL260416253",llantas-17-pulgadas|llantas-bmw,5x120|bmw|color-mb|et-25|llantas|llantas-17,11,"Llantas 17"" BMW | Juego de 4","Juego de 4 llantas 17X8.0, 5X120, ET +25, compatible de forma orientativa con BMW M4 鸟巢. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:23Z,60,"imagen 159x148 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635948365,oyl260416254-17-bmw,Juego de 4 llantas 17 pulgadas BMW – OYL260416254,OYL260416254,wheel-design-070,bmw,BMW M4 鸟巢,17,8.0,5x120,25,72.6,B,40.0,KILOGRAMS,699.00,,,0,CONTINUE,False,True,1,1,159,148,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-070_02a9f6a0-2b55-4a61-9cf9-9fd1d55019fd.jpg,"Juego de llantas 17X8.0 BMW, referencia OYL260416254",llantas-17-pulgadas|llantas-bmw,5x120|bmw|color-b|et-25|llantas|llantas-17,11,"Llantas 17"" BMW | Juego de 4","Juego de 4 llantas 17X8.0, 5X120, ET +25, compatible de forma orientativa con BMW M4 鸟巢. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:24Z,60,"imagen 159x148 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898635981133,oyl260416255-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416255,OYL260416255,wheel-design-070,bmw,BMW 3/5系,18,8.0,5x112,30,66.5,B,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,159,148,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-070_4c772be1-a0b5-4465-9cd5-14bf940d7248.jpg,"Juego de llantas 18X8.0 BMW, referencia OYL260416255",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-b|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.0, 5X112, ET +30, compatible de forma orientativa con BMW 3/5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:25Z,60,"imagen 159x148 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898636013901,oyl260416256-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416256,OYL260416256,wheel-design-070,bmw,BMW 3/5系,18,9.0,5x112,35,66.5,B,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,159,148,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-070_25d56d22-3026-433d-a605-39e4d8c762d1.jpg,"Juego de llantas 18X9.0 BMW, referencia OYL260416256",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-b|et-35|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X9.0, 5X112, ET +35, compatible de forma orientativa con BMW 3/5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:25Z,60,"imagen 159x148 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898636079437,oyl260416257-18-bmw,Juego de 4 llantas 18 pulgadas BMW – OYL260416257,OYL260416257,wheel-design-070,bmw,BMW 3/5系,18,8.5,5x112,30,66.56,B,44.0,KILOGRAMS,799.00,,,0,CONTINUE,False,True,1,1,159,148,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-070_525c53ab-317c-4a6b-93b5-a62c900612b7.jpg,"Juego de llantas 18X8.5 BMW, referencia OYL260416257",llantas-18-pulgadas|llantas-bmw,5x112|bmw|color-b|et-30|llantas|llantas-18,11,"Llantas 18"" BMW | Juego de 4","Juego de 4 llantas 18X8.5, 5X112, ET +30, compatible de forma orientativa con BMW 3/5系. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:26Z,60,"imagen 159x148 (por debajo de 800x800) · chino del proveedor visible en la descripción · chino del proveedor visible en la meta description · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898636177741,oyl260416258-19-audi,Juego de 4 llantas 19 pulgadas Audi – OYL260416258,OYL260416258,wheel-design-071,audi,AUDIQ8,19,8.5,5x112,35,66.45,MB,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,176,168,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-071_578959a4-0b4a-47c4-b53b-478225392695.png,"Juego de llantas 19X8.5 Audi, referencia OYL260416258",llantas-19-pulgadas|llantas-audi,5x112|audi|color-mb|et-35|llantas|llantas-19,11,"Llantas 19"" Audi | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +35, compatible de forma orientativa con AUDIQ8. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:26Z,75,"imagen 176x168 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898636276045,oyl260416259-22-audi,Juego de 4 llantas 22 pulgadas Audi – OYL260416259,OYL260416259,wheel-design-071,audi,AUDIQ8,22,10.0,5x112,25,66.45,MB,60.0,KILOGRAMS,1249.00,,,0,CONTINUE,False,True,1,1,176,168,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-071_e9042918-74c9-46f0-b757-6360fe7f97dd.png,"Juego de llantas 22X10 Audi, referencia OYL260416259",llantas-22-pulgadas|llantas-audi,5x112|audi|color-mb|et-25|llantas|llantas-22,11,"Llantas 22"" Audi | Juego de 4","Juego de 4 llantas 22X10, 5X112, ET +25, compatible de forma orientativa con AUDIQ8. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:27Z,75,"imagen 176x168 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
10898636374349,oyl260416260-19-audi,Juego de 4 llantas 19 pulgadas Audi – OYL260416260,OYL260416260,wheel-design-072,audi,AUDIA7,19,8.5,5x112,35,66.5,B,48.0,KILOGRAMS,899.00,,,0,CONTINUE,False,True,1,1,203,187,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-072_dfc0d3da-592d-4160-beb0-336c2cd82708.jpg,Juego de 4 llantas 19 pulgadas Audi – OYL260416260,llantas-19-pulgadas|llantas-audi,5x112|audi|color-b|et-35|llantas|llantas-19,11,"Llantas 19"" Audi | Juego de 4","Juego de 4 llantas 19X8.5, 5X112, ET +35, compatible de forma orientativa con AUDIA7. Precio cerrado y entrega a domicilio.",DRAFT,ninguno,2026-09-18T16:20:28Z,75,"imagen 203x187 (por debajo de 800x800) · sin coste de proveedor registrado · precio = escalera fija por diámetro, no verificado como PVP · peso = escalera fija por diámetro, no medido · stock 0 sin seguimiento (venta continua)"
